epoch,loss,val_loss
82,0.17056341469287872,1.1625897884368896
83,0.17978358268737793,1.7808222770690918
84,0.24505937099456787,1.3013479709625244
85,0.05489780381321907,2.006057024002075
86,0.2740953862667084,1.556577205657959
87,0.12829501926898956,0.9376833438873291
88,0.12561248242855072,1.3820520639419556
89,0.15807810425758362,1.7334376573562622
90,0.23019738495349884,0.8906494975090027
91,0.19355858862400055,1.242357850074768
92,0.04429629072546959,1.3087230920791626
93,0.014063448645174503,1.187859296798706
94,0.21429361402988434,1.8243745565414429
95,0.11646118015050888,1.9122816324234009
96,0.14605917036533356,1.8835105895996094
97,0.1815372258424759,1.5052640438079834
98,0.12069786339998245,1.613842248916626
99,0.08660754561424255,0.80862957239151
100,0.05353916063904762,2.307443618774414
101,0.07926223427057266,1.8823097944259644
102,0.09051262587308884,0.7349298000335693
103,0.19848383963108063,1.1100260019302368
104,0.06855606287717819,1.2610697746276855
105,0.12346343696117401,1.5999367237091064
106,0.09950469434261322,1.8947855234146118
107,0.05262640118598938,1.5718445777893066
108,0.11168209463357925,1.301697015762329
109,0.045713167637586594,1.574758529663086
110,0.21199733018875122,2.013866901397705
111,0.07047218084335327,1.549007534980774
112,0.2408362776041031,1.7929712533950806
113,0.0761144831776619,1.2861064672470093
114,0.19740331172943115,1.6692005395889282
115,0.334918737411499,1.86073637008667
116,0.12108854204416275,0.9798002243041992
117,0.08826744556427002,0.6661334037780762
118,0.16633211076259613,1.266507625579834
119,0.05937758833169937,0.9426495432853699
120,0.39633607864379883,1.016420841217041
121,0.13296271860599518,0.6013100147247314
122,0.07493245601654053,1.0706602334976196
123,0.13673731684684753,0.9027735590934753
124,0.15454107522964478,0.7412737011909485
125,0.07350371778011322,1.1894545555114746
126,0.021377835422754288,1.4486689567565918
127,0.00359993614256382,1.186120867729187
128,0.05801461637020111,1.485542893409729
129,0.04632408916950226,1.188015341758728
130,0.1313566118478775,1.5837043523788452
131,0.052030857652425766,1.830119252204895
132,0.09792793542146683,1.1894177198410034
133,0.15565219521522522,1.4743728637695312
134,0.01886608451604843,0.7772487998008728
135,0.247586190700531,1.580349326133728
136,0.057547297328710556,1.2811181545257568
137,0.17788110673427582,1.1500886678695679
138,0.02636656165122986,1.3465399742126465
139,0.1302659958600998,1.0021058320999146
140,0.06219581887125969,1.130876064300537
141,0.1600705087184906,1.3152556419372559
142,0.08522289991378784,0.6674129366874695
143,0.08474115282297134,0.9250813722610474
144,0.07121725380420685,1.121307373046875
145,0.09986468404531479,0.9113810062408447
146,0.13891088962554932,1.25226891040802
147,0.1136062890291214,0.8445247411727905
148,0.25246912240982056,1.0595217943191528
149,0.14621606469154358,0.9418318867683411
150,0.11098446696996689,0.7991750836372375
151,0.054541394114494324,1.455109715461731
152,0.08596869558095932,1.067894697189331
153,0.30098405480384827,1.0129963159561157
154,0.1813635230064392,1.148068904876709
155,0.12784937024116516,1.2488512992858887
156,0.15120291709899902,1.2119351625442505
157,0.1464601308107376,1.0525920391082764
158,0.10692036151885986,2.40588641166687
159,0.26300472021102905,1.087723731994629
160,0.1786695271730423,0.9796574711799622
161,0.021216832101345062,1.3782968521118164
162,0.028515120968222618,1.3949437141418457
163,0.1550615429878235,0.9382593631744385
164,0.12074858695268631,0.8652845621109009
165,0.13945971429347992,1.0744539499282837
166,0.22331054508686066,1.4982722997665405
167,0.1379505693912506,1.4761301279067993
168,0.07258453220129013,0.7958259582519531
169,0.07010937482118607,1.441064715385437
170,0.27289173007011414,0.7332824468612671
171,0.031571462750434875,0.9538023471832275
172,0.21216176450252533,1.0022945404052734
173,0.17866581678390503,1.0730502605438232
174,0.1381315290927887,0.7054557204246521
175,0.11717656254768372,0.8108623027801514
176,0.07771056145429611,1.0090460777282715
177,0.003862148616462946,0.9495368599891663
178,0.11017078906297684,2.30959153175354
179,0.14160777628421783,1.2209221124649048
180,0.15247035026550293,1.1081862449645996
181,0.15929287672042847,0.9588598608970642
182,0.1614416539669037,1.4954912662506104
183,0.12140244245529175,0.9002598524093628
184,0.14652223885059357,1.1673730611801147
185,0.05583313852548599,1.887176275253296
186,0.02820008620619774,0.708820641040802
187,0.07810740917921066,1.3867945671081543
188,0.16328021883964539,0.7377420663833618
189,0.004476460162550211,0.7463939785957336
190,0.1428137868642807,1.1223444938659668
191,0.003392044920474291,0.6772629022598267
192,0.2168031930923462,0.6913448572158813
193,0.062060412019491196,1.1549041271209717
194,0.13870620727539062,0.7557718753814697
195,0.10901746153831482,1.0771187543869019
196,0.015158786438405514,1.4258970022201538
197,0.2796814739704132,0.7595299482345581
198,0.1351698786020279,0.9494348168373108
199,0.012708042748272419,1.7630316019058228
200,0.15706898272037506,1.233758807182312
201,0.05550765246152878,1.3263839483261108
202,0.20900221168994904,1.236989140510559
203,0.059724610298871994,0.444760799407959
204,0.10008635371923447,0.94631427526474
205,0.010953550226986408,1.2748829126358032
206,0.06839354336261749,0.802621603012085
207,0.055590204894542694,1.2473794221878052
208,0.05427094176411629,1.3061500787734985
209,0.0815289095044136,1.1922210454940796
210,0.002281741239130497,0.7728349566459656
211,0.028251180425286293,1.0335469245910645
212,0.19907443225383759,0.8218264579772949
213,0.14466653764247894,1.6745960712432861
214,0.26267796754837036,1.4928631782531738
215,0.18896563351154327,1.4796315431594849
216,0.13268576562404633,1.522060751914978
217,0.14692948758602142,0.6226099729537964
218,0.12481791526079178,1.4616494178771973
219,0.12853093445301056,1.1614052057266235
220,0.08135184645652771,1.362081527709961
221,0.04722975566983223,1.0721251964569092
222,0.05933881551027298,1.024634838104248
223,0.1311189830303192,1.5667316913604736
224,0.045176681131124496,1.7600555419921875
225,0.09961137920618057,0.5246067643165588
226,0.05444159731268883,1.714508056640625
227,0.17479097843170166,1.413632869720459
228,0.10627929866313934,1.1431565284729004
229,0.04911213368177414,0.7039112448692322
230,0.06126018986105919,1.2599313259124756
231,0.09875727444887161,1.1746811866760254
232,0.03983606398105621,1.2699881792068481
233,0.05743452534079552,1.2767770290374756
234,0.09016622602939606,1.090025782585144
235,0.05573492869734764,1.296027660369873
236,0.004982209298759699,1.4158167839050293
237,0.05476983264088631,1.0346306562423706
238,0.002861315617337823,1.6462595462799072
239,0.05146440491080284,1.188767910003662
240,0.14767038822174072,1.4132680892944336
241,0.07231426239013672,1.0484009981155396
242,0.035907626152038574,1.3580188751220703
243,0.000977465882897377,1.505910873413086
244,0.07627488672733307,1.7879066467285156
245,0.12339085340499878,1.3918009996414185
246,0.19905386865139008,0.7889812588691711
247,0.11286047101020813,0.8800604939460754
248,0.09483307600021362,1.1691794395446777
249,0.08790016919374466,0.9991614818572998
250,0.3468988239765167,1.683767557144165
251,0.07529521733522415,1.1010080575942993
252,0.08653668314218521,0.9755761027336121
253,0.0006548385717906058,1.5015184879302979
254,0.2160971313714981,0.9179544448852539
255,0.0537019781768322,0.8638732433319092
256,0.19507162272930145,1.0164074897766113
257,0.06954928487539291,1.2788692712783813
258,0.06900501251220703,0.9759291410446167
259,0.12896551191806793,0.7740147709846497
260,0.07199782133102417,1.100738286972046
261,0.062269825488328934,0.9775269627571106
262,0.034384146332740784,1.1492705345153809
263,0.027100415900349617,1.1371967792510986
264,0.01610163412988186,1.5630393028259277
265,0.0005751854041591287,1.0067194700241089
266,0.05408812314271927,0.9802675247192383
267,0.18548265099525452,1.3265514373779297
268,0.11645142734050751,1.2050199508666992
269,0.03945659101009369,2.0624117851257324
270,0.09181290864944458,1.5182658433914185
271,0.11344730854034424,1.242179036140442
272,0.045484308153390884,1.79094398021698
273,0.16939926147460938,1.0885733366012573
274,0.0719391256570816,1.452355146408081
275,0.08488199859857559,0.788745641708374
276,0.09232970327138901,0.6438467502593994
277,0.07605792582035065,1.5848932266235352
278,0.07227468490600586,1.520766258239746
279,0.07224548608064651,1.4748764038085938
280,0.10516880452632904,1.0174107551574707
281,0.05934350937604904,0.7908298969268799
282,0.05109420791268349,1.2820204496383667
283,0.10921914875507355,1.3576130867004395
284,0.2840661108493805,1.2462542057037354
285,0.23478113114833832,1.9594718217849731
286,0.11863254755735397,1.0569615364074707
287,0.06125631183385849,1.168760061264038
288,0.07756292074918747,0.5205438137054443
289,0.10240635275840759,2.2946856021881104
290,0.15362823009490967,1.7660146951675415
291,0.048066187649965286,1.1677343845367432
292,0.048032134771347046,1.2819141149520874
293,0.43723756074905396,1.1172508001327515
294,0.047685012221336365,1.1045011281967163
295,0.20829401910305023,1.7253916263580322
296,0.10589372366666794,1.5883675813674927
297,0.029423441737890244,1.124039888381958
298,0.2265257090330124,1.7721476554870605
299,0.023561401292681694,1.0618621110916138
